,kWh,day_of_month,month,day_of_week,hour
2020-06-27 07:00:00,51.401275,27,6,5,7
2020-06-27 08:00:00,58.623375,27,6,5,8
2020-06-27 09:00:00,75.279875,27,6,5,9
2020-06-27 10:00:00,94.546575,27,6,5,10
2020-06-27 11:00:00,97.261775,27,6,5,11
2020-06-27 12:00:00,103.486775,27,6,5,12
2020-06-27 13:00:00,103.959575,27,6,5,13
2020-06-27 14:00:00,95.585775,27,6,5,14
2020-06-27 15:00:00,94.680875,27,6,5,15
2020-06-27 16:00:00,93.380375,27,6,5,16
2020-06-27 17:00:00,88.416275,27,6,5,17
2020-06-27 18:00:00,94.517975,27,6,5,18
2020-06-27 19:00:00,90.137075,27,6,5,19
2020-06-27 20:00:00,84.369675,27,6,5,20
2020-06-27 21:00:00,84.597175,27,6,5,21
2020-06-27 22:00:00,81.486075,27,6,5,22
2020-06-27 23:00:00,93.609075,27,6,5,23
2020-06-28 00:00:00,78.621875,28,6,6,0
2020-06-28 01:00:00,66.062209,28,6,6,1
2020-06-28 02:00:00,60.767309,28,6,6,2
2020-06-28 03:00:00,61.531,28,6,6,3
2020-06-28 04:00:00,59.377,28,6,6,4
2020-06-28 05:00:00,59.251,28,6,6,5
2020-06-28 06:00:00,47.232,28,6,6,6
2020-06-28 07:00:00,52.021,28,6,6,7
2020-06-28 08:00:00,55.813,28,6,6,8
2020-06-28 09:00:00,81.443,28,6,6,9
2020-06-28 10:00:00,99.043,28,6,6,10
2020-06-28 11:00:00,100.579,28,6,6,11
2020-06-28 12:00:00,132.462,28,6,6,12
2020-06-28 13:00:00,121.232109,28,6,6,13
2020-06-28 14:00:00,107.342009,28,6,6,14
2020-06-28 15:00:00,99.38,28,6,6,15
2020-06-28 16:00:00,87.083609,28,6,6,16
2020-06-28 17:00:00,81.357,28,6,6,17
2020-06-28 18:00:00,94.428,28,6,6,18
2020-06-28 19:00:00,100.635309,28,6,6,19
2020-06-28 20:00:00,103.196009,28,6,6,20
2020-06-28 21:00:00,101.220709,28,6,6,21
2020-06-28 22:00:00,101.797609,28,6,6,22
2020-06-28 23:00:00,96.735009,28,6,6,23
2020-06-29 00:00:00,74.057109,29,6,0,0
2020-06-29 01:00:00,59.226062,29,6,0,1
2020-06-29 02:00:00,54.639662,29,6,0,2
2020-06-29 03:00:00,52.181,29,6,0,3
2020-06-29 04:00:00,53.536,29,6,0,4
2020-06-29 05:00:00,53.165,29,6,0,5
2020-06-29 06:00:00,50.892,29,6,0,6
2020-06-29 07:00:00,57.08,29,6,0,7
2020-06-29 08:00:00,73.419,29,6,0,8
2020-06-29 09:00:00,68.684,29,6,0,9
2020-06-29 10:00:00,79.328,29,6,0,10
2020-06-29 11:00:00,79.180762,29,6,0,11
2020-06-29 12:00:00,95.871362,29,6,0,12
2020-06-29 13:00:00,94.291962,29,6,0,13
2020-06-29 14:00:00,91.883362,29,6,0,14
2020-06-29 15:00:00,86.706262,29,6,0,15
2020-06-29 16:00:00,90.055362,29,6,0,16
2020-06-29 17:00:00,82.208162,29,6,0,17
2020-06-29 18:00:00,89.437762,29,6,0,18
2020-06-29 19:00:00,96.192062,29,6,0,19
2020-06-29 20:00:00,98.430662,29,6,0,20
2020-06-29 21:00:00,95.836962,29,6,0,21
2020-06-29 22:00:00,105.532662,29,6,0,22
2020-06-29 23:00:00,103.948862,29,6,0,23
2020-06-30 00:00:00,79.801062,30,6,1,0
2020-06-30 01:00:00,61.266,30,6,1,1
2020-06-30 02:00:00,55.009,30,6,1,2
2020-06-30 03:00:00,53.856,30,6,1,3
2020-06-30 04:00:00,53.094,30,6,1,4
2020-06-30 05:00:00,51.215,30,6,1,5
2020-06-30 06:00:00,46.457,30,6,1,6
2020-06-30 07:00:00,56.616,30,6,1,7
2020-06-30 08:00:00,70.218,30,6,1,8
2020-06-30 09:00:00,79.838,30,6,1,9
2020-06-30 10:00:00,85.043,30,6,1,10
2020-06-30 11:00:00,80.647244,30,6,1,11
2020-06-30 12:00:00,87.872644,30,6,1,12
2020-06-30 13:00:00,89.849,30,6,1,13
2020-06-30 14:00:00,83.3,30,6,1,14
2020-06-30 15:00:00,80.113,30,6,1,15
2020-06-30 16:00:00,75.957544,30,6,1,16
2020-06-30 17:00:00,86.447,30,6,1,17
2020-06-30 18:00:00,97.346844,30,6,1,18
2020-06-30 19:00:00,101.961444,30,6,1,19
2020-06-30 20:00:00,97.924644,30,6,1,20
2020-06-30 21:00:00,98.222144,30,6,1,21
2020-06-30 22:00:00,87.744044,30,6,1,22
2020-06-30 23:00:00,94.360444,30,6,1,23
2020-07-01 00:00:00,70.356,1,7,2,0
2020-07-01 01:00:00,58.852605,1,7,2,1
2020-07-01 02:00:00,56.848205,1,7,2,2
2020-07-01 03:00:00,50.762005,1,7,2,3
2020-07-01 04:00:00,49.603,1,7,2,4
2020-07-01 05:00:00,51.959,1,7,2,5
2020-07-01 06:00:00,46.346605,1,7,2,6
2020-07-01 07:00:00,57.358,1,7,2,7
2020-07-01 08:00:00,68.612405,1,7,2,8
2020-07-01 09:00:00,72.189005,1,7,2,9
2020-07-01 10:00:00,74.504805,1,7,2,10
2020-07-01 11:00:00,75.138305,1,7,2,11
2020-07-01 12:00:00,88.538705,1,7,2,12
2020-07-01 13:00:00,90.401,1,7,2,13
2020-07-01 14:00:00,72.531,1,7,2,14
2020-07-01 15:00:00,74.057805,1,7,2,15
2020-07-01 16:00:00,71.873405,1,7,2,16
2020-07-01 17:00:00,71.315805,1,7,2,17
2020-07-01 18:00:00,73.263605,1,7,2,18
2020-07-01 19:00:00,83.758205,1,7,2,19
2020-07-01 20:00:00,88.038205,1,7,2,20
2020-07-01 21:00:00,89.602805,1,7,2,21
2020-07-01 22:00:00,91.315305,1,7,2,22
2020-07-01 23:00:00,89.579105,1,7,2,23
2020-07-02 00:00:00,68.724105,2,7,3,0
2020-07-02 01:00:00,61.804056,2,7,3,1
2020-07-02 02:00:00,58.396056,2,7,3,2
2020-07-02 03:00:00,52.581956,2,7,3,3
2020-07-02 04:00:00,55.961,2,7,3,4
2020-07-02 05:00:00,50.737,2,7,3,5
2020-07-02 06:00:00,47.272,2,7,3,6
2020-07-02 07:00:00,58.99,2,7,3,7
2020-07-02 08:00:00,63.901,2,7,3,8
2020-07-02 09:00:00,67.936056,2,7,3,9
2020-07-02 10:00:00,71.1,2,7,3,10
2020-07-02 11:00:00,75.403356,2,7,3,11
2020-07-02 12:00:00,98.998156,2,7,3,12
2020-07-02 13:00:00,91.554456,2,7,3,13
2020-07-02 14:00:00,81.540156,2,7,3,14
2020-07-02 15:00:00,77.539056,2,7,3,15
2020-07-02 16:00:00,69.388656,2,7,3,16
2020-07-02 17:00:00,73.653756,2,7,3,17
2020-07-02 18:00:00,80.234256,2,7,3,18
2020-07-02 19:00:00,87.675356,2,7,3,19
2020-07-02 20:00:00,87.171156,2,7,3,20
2020-07-02 21:00:00,82.511356,2,7,3,21
2020-07-02 22:00:00,88.276956,2,7,3,22
2020-07-02 23:00:00,93.042256,2,7,3,23
2020-07-03 00:00:00,72.596956,3,7,4,0
2020-07-03 01:00:00,60.145,3,7,4,1
2020-07-03 02:00:00,53.869,3,7,4,2
2020-07-03 03:00:00,52.341,3,7,4,3
2020-07-03 04:00:00,48.759,3,7,4,4
2020-07-03 05:00:00,50.602,3,7,4,5
2020-07-03 06:00:00,51.834,3,7,4,6
2020-07-03 07:00:00,57.994,3,7,4,7
2020-07-03 08:00:00,65.044,3,7,4,8
2020-07-03 09:00:00,69.763,3,7,4,9
2020-07-03 10:00:00,71.564,3,7,4,10
2020-07-03 11:00:00,86.106,3,7,4,11
2020-07-03 12:00:00,88.057,3,7,4,12
2020-07-03 13:00:00,91.853,3,7,4,13
2020-07-03 14:00:00,90.416,3,7,4,14
2020-07-03 15:00:00,78.28731,3,7,4,15
2020-07-03 16:00:00,84.78851,3,7,4,16
2020-07-03 17:00:00,80.62061,3,7,4,17
2020-07-03 18:00:00,93.21531,3,7,4,18
2020-07-03 19:00:00,92.32211,3,7,4,19
2020-07-03 20:00:00,91.64401,3,7,4,20
2020-07-03 21:00:00,84.17961,3,7,4,21
2020-07-03 22:00:00,82.27741,3,7,4,22
2020-07-03 23:00:00,86.05191,3,7,4,23
2020-07-04 00:00:00,72.61421,4,7,5,0
2020-07-04 01:00:00,65.085017,4,7,5,1
2020-07-04 02:00:00,59.964417,4,7,5,2
2020-07-04 03:00:00,55.118717,4,7,5,3
2020-07-04 04:00:00,53.360517,4,7,5,4
2020-07-04 05:00:00,51.261417,4,7,5,5
2020-07-04 06:00:00,44.112717,4,7,5,6
2020-07-04 07:00:00,46.453817,4,7,5,7
2020-07-04 08:00:00,65.742917,4,7,5,8
2020-07-04 09:00:00,92.794417,4,7,5,9
2020-07-04 10:00:00,105.429117,4,7,5,10
2020-07-04 11:00:00,98.124317,4,7,5,11
2020-07-04 12:00:00,122.300317,4,7,5,12
2020-07-04 13:00:00,111.391117,4,7,5,13
2020-07-04 14:00:00,97.296317,4,7,5,14
2020-07-04 15:00:00,93.690417,4,7,5,15
2020-07-04 16:00:00,94.314917,4,7,5,16
2020-07-04 17:00:00,83.412817,4,7,5,17
2020-07-04 18:00:00,97.535517,4,7,5,18
2020-07-04 19:00:00,94.698617,4,7,5,19
2020-07-04 20:00:00,91.258217,4,7,5,20
2020-07-04 21:00:00,93.797717,4,7,5,21
2020-07-04 22:00:00,89.642617,4,7,5,22
2020-07-04 23:00:00,93.372617,4,7,5,23
2020-07-05 00:00:00,77.312417,5,7,6,0
2020-07-05 01:00:00,66.30771,5,7,6,1
2020-07-05 02:00:00,59.33981,5,7,6,2
2020-07-05 03:00:00,56.512,5,7,6,3
2020-07-05 04:00:00,50.81,5,7,6,4
2020-07-05 05:00:00,49.951,5,7,6,5
2020-07-05 06:00:00,47.141,5,7,6,6
2020-07-05 07:00:00,47.263,5,7,6,7
2020-07-05 08:00:00,60.068,5,7,6,8
2020-07-05 09:00:00,80.773,5,7,6,9
2020-07-05 10:00:00,97.507,5,7,6,10
2020-07-05 11:00:00,108.478,5,7,6,11
2020-07-05 12:00:00,144.404,5,7,6,12
2020-07-05 13:00:00,122.58461,5,7,6,13
2020-07-05 14:00:00,104.645,5,7,6,14
2020-07-05 15:00:00,99.789,5,7,6,15
2020-07-05 16:00:00,87.81611,5,7,6,16
2020-07-05 17:00:00,81.22,5,7,6,17
2020-07-05 18:00:00,91.688,5,7,6,18
2020-07-05 19:00:00,108.61181,5,7,6,19
2020-07-05 20:00:00,105.07051,5,7,6,20
2020-07-05 21:00:00,97.79821,5,7,6,21
2020-07-05 22:00:00,99.75111,5,7,6,22
2020-07-05 23:00:00,99.01951,5,7,6,23
2020-07-06 00:00:00,83.56061,6,7,0,0
2020-07-06 01:00:00,66.261739,6,7,0,1
2020-07-06 02:00:00,58.693339,6,7,0,2
2020-07-06 03:00:00,51.459839,6,7,0,3
2020-07-06 04:00:00,50.623,6,7,0,4
2020-07-06 05:00:00,52.456,6,7,0,5
2020-07-06 06:00:00,52.369,6,7,0,6
2020-07-06 07:00:00,61.818,6,7,0,7
2020-07-06 08:00:00,69.937339,6,7,0,8
2020-07-06 09:00:00,72.508,6,7,0,9
2020-07-06 10:00:00,80.681,6,7,0,10
2020-07-06 11:00:00,87.158439,6,7,0,11
2020-07-06 12:00:00,97.283039,6,7,0,12
2020-07-06 13:00:00,92.544639,6,7,0,13
2020-07-06 14:00:00,83.281039,6,7,0,14
2020-07-06 15:00:00,82.508939,6,7,0,15
2020-07-06 16:00:00,72.046039,6,7,0,16
2020-07-06 17:00:00,78.269839,6,7,0,17
2020-07-06 18:00:00,83.703439,6,7,0,18
2020-07-06 19:00:00,101.985739,6,7,0,19
2020-07-06 20:00:00,97.934339,6,7,0,20
2020-07-06 21:00:00,98.803639,6,7,0,21
2020-07-06 22:00:00,88.498339,6,7,0,22
2020-07-06 23:00:00,88.548539,6,7,0,23
2020-07-07 00:00:00,72.214739,7,7,1,0
2020-07-07 01:00:00,60.121716,7,7,1,1
2020-07-07 02:00:00,50.460316,7,7,1,2
2020-07-07 03:00:00,54.029382,7,7,1,3
2020-07-07 04:00:00,52.006271,7,7,1,4
2020-07-07 05:00:00,50.434938,7,7,1,5
2020-07-07 06:00:00,46.299049,7,7,1,6
2020-07-07 07:00:00,63.903938,7,7,1,7
2020-07-07 08:00:00,68.959716,7,7,1,8
2020-07-07 09:00:00,83.011605,7,7,1,9
2020-07-07 10:00:00,80.635494,7,7,1,10
2020-07-07 11:00:00,92.634716,7,7,1,11
2020-07-07 12:00:00,97.165827,7,7,1,12
2020-07-07 13:00:00,98.552271,7,7,1,13
2020-07-07 14:00:00,88.701827,7,7,1,14
2020-07-07 15:00:00,92.575938,7,7,1,15
2020-07-07 16:00:00,72.52916,7,7,1,16
2020-07-07 17:00:00,89.856271,7,7,1,17
2020-07-07 18:00:00,94.579938,7,7,1,18
2020-07-07 19:00:00,107.215827,7,7,1,19
2020-07-07 20:00:00,105.77716,7,7,1,20
2020-07-07 21:00:00,96.599271,7,7,1,21
2020-07-07 22:00:00,90.33416,7,7,1,22
2020-07-07 23:00:00,92.597049,7,7,1,23
2020-07-08 00:00:00,67.86616,8,7,2,0
2020-07-08 01:00:00,58.355963,8,7,2,1
2020-07-08 02:00:00,53.11563,8,7,2,2
2020-07-08 03:00:00,52.173407,8,7,2,3
2020-07-08 04:00:00,52.631,8,7,2,4
2020-07-08 05:00:00,55.712,8,7,2,5
2020-07-08 06:00:00,50.055,8,7,2,6
2020-07-08 07:00:00,56.844,8,7,2,7
2020-07-08 08:00:00,68.016,8,7,2,8
2020-07-08 09:00:00,69.99,8,7,2,9
2020-07-08 10:00:00,73.05,8,7,2,10
2020-07-08 11:00:00,77.896,8,7,2,11
2020-07-08 12:00:00,95.496,8,7,2,12
2020-07-08 13:00:00,92.399,8,7,2,13
2020-07-08 14:00:00,84.601,8,7,2,14
2020-07-08 15:00:00,80.12,8,7,2,15
2020-07-08 16:00:00,72.784,8,7,2,16
2020-07-08 17:00:00,80.181,8,7,2,17
2020-07-08 18:00:00,91.608,8,7,2,18
2020-07-08 19:00:00,108.826,8,7,2,19
2020-07-08 20:00:00,109.187,8,7,2,20
2020-07-08 21:00:00,106.441,8,7,2,21
2020-07-08 22:00:00,98.09,8,7,2,22
2020-07-08 23:00:00,95.97,8,7,2,23
2020-07-09 00:00:00,71.898,9,7,3,0
2020-07-09 01:00:00,61.838,9,7,3,1
2020-07-09 02:00:00,54.193,9,7,3,2
2020-07-09 03:00:00,51.604,9,7,3,3
2020-07-09 04:00:00,53.519,9,7,3,4
2020-07-09 05:00:00,52.476,9,7,3,5
2020-07-09 06:00:00,58.197,9,7,3,6
2020-07-09 07:00:00,67.182,9,7,3,7
2020-07-09 08:00:00,72.936,9,7,3,8
2020-07-09 09:00:00,75.55,9,7,3,9
2020-07-09 10:00:00,74.995,9,7,3,10
2020-07-09 11:00:00,77.567,9,7,3,11
2020-07-09 12:00:00,94.083,9,7,3,12
2020-07-09 13:00:00,97.126,9,7,3,13
2020-07-09 14:00:00,90.713,9,7,3,14
2020-07-09 15:00:00,85.421,9,7,3,15
2020-07-09 16:00:00,79.331,9,7,3,16
2020-07-09 17:00:00,82.317,9,7,3,17
2020-07-09 18:00:00,91.432,9,7,3,18
2020-07-09 19:00:00,104.181,9,7,3,19
2020-07-09 20:00:00,89.558,9,7,3,20
2020-07-09 21:00:00,100.033,9,7,3,21
2020-07-09 22:00:00,94.495,9,7,3,22
2020-07-09 23:00:00,104.774,9,7,3,23
2020-07-10 00:00:00,77.951,10,7,4,0
2020-07-10 01:00:00,62.967,10,7,4,1
2020-07-10 02:00:00,58.614,10,7,4,2
2020-07-10 03:00:00,55.147,10,7,4,3
2020-07-10 04:00:00,56.318,10,7,4,4
2020-07-10 05:00:00,52.662,10,7,4,5
2020-07-10 06:00:00,52.52,10,7,4,6
2020-07-10 07:00:00,61.278,10,7,4,7
2020-07-10 08:00:00,67.522,10,7,4,8
2020-07-10 09:00:00,77.635,10,7,4,9
2020-07-10 10:00:00,85.697,10,7,4,10
2020-07-10 11:00:00,91.356,10,7,4,11
2020-07-10 12:00:00,99.814,10,7,4,12
2020-07-10 13:00:00,99.968,10,7,4,13
2020-07-10 14:00:00,97.517,10,7,4,14
2020-07-10 15:00:00,85.161,10,7,4,15
2020-07-10 16:00:00,90.411,10,7,4,16
2020-07-10 17:00:00,90.645,10,7,4,17
2020-07-10 18:00:00,91.302,10,7,4,18
2020-07-10 19:00:00,96.183,10,7,4,19
2020-07-10 20:00:00,91.981,10,7,4,20
2020-07-10 21:00:00,91.864,10,7,4,21
2020-07-10 22:00:00,94.829,10,7,4,22
2020-07-10 23:00:00,97.406,10,7,4,23
2020-07-11 00:00:00,82.248,11,7,5,0
2020-07-11 01:00:00,69.01,11,7,5,1
2020-07-11 02:00:00,57.718,11,7,5,2
2020-07-11 03:00:00,56.228,11,7,5,3
2020-07-11 04:00:00,55.015,11,7,5,4
2020-07-11 05:00:00,54.835,11,7,5,5
2020-07-11 06:00:00,56.501,11,7,5,6
2020-07-11 07:00:00,52.598,11,7,5,7
2020-07-11 08:00:00,69.959,11,7,5,8
2020-07-11 09:00:00,93.591,11,7,5,9
2020-07-11 10:00:00,104.295,11,7,5,10
2020-07-11 11:00:00,114.18,11,7,5,11
2020-07-11 12:00:00,123.952,11,7,5,12
2020-07-11 13:00:00,122.658,11,7,5,13
2020-07-11 14:00:00,107.611,11,7,5,14
2020-07-11 15:00:00,107.848,11,7,5,15
2020-07-11 16:00:00,98.544,11,7,5,16
2020-07-11 17:00:00,96.202,11,7,5,17
2020-07-11 18:00:00,98.656,11,7,5,18
2020-07-11 19:00:00,98.044,11,7,5,19
2020-07-11 20:00:00,91.885,11,7,5,20
2020-07-11 21:00:00,86.054,11,7,5,21
2020-07-11 22:00:00,88.531,11,7,5,22
2020-07-11 23:00:00,93.405,11,7,5,23
2020-07-12 00:00:00,77.731,12,7,6,0
2020-07-12 01:00:00,64.687,12,7,6,1
2020-07-12 02:00:00,58.811,12,7,6,2
2020-07-12 03:00:00,57.932,12,7,6,3
2020-07-12 04:00:00,58.106,12,7,6,4
2020-07-12 05:00:00,54.74,12,7,6,5
2020-07-12 06:00:00,47.21,12,7,6,6
2020-07-12 07:00:00,54.534,12,7,6,7
2020-07-12 08:00:00,66.748,12,7,6,8
2020-07-12 09:00:00,89.088,12,7,6,9
2020-07-12 10:00:00,106.485,12,7,6,10
2020-07-12 11:00:00,120.372,12,7,6,11
2020-07-12 12:00:00,152.838,12,7,6,12
2020-07-12 13:00:00,118.866,12,7,6,13
2020-07-12 14:00:00,95.393,12,7,6,14
2020-07-12 15:00:00,93.859,12,7,6,15
2020-07-12 16:00:00,87.87,12,7,6,16
2020-07-12 17:00:00,85.307,12,7,6,17
2020-07-12 18:00:00,80.264,12,7,6,18
2020-07-12 19:00:00,93.24,12,7,6,19
2020-07-12 20:00:00,92.249,12,7,6,20
2020-07-12 21:00:00,92.815,12,7,6,21
2020-07-12 22:00:00,93.632,12,7,6,22
2020-07-12 23:00:00,101.949,12,7,6,23
2020-07-13 00:00:00,76.795,13,7,0,0
2020-07-13 01:00:00,60.892,13,7,0,1
2020-07-13 02:00:00,60.226,13,7,0,2
2020-07-13 03:00:00,55.386,13,7,0,3
2020-07-13 04:00:00,55.505,13,7,0,4
2020-07-13 05:00:00,57.342,13,7,0,5
2020-07-13 06:00:00,54.614,13,7,0,6
2020-07-13 07:00:00,63.886,13,7,0,7
2020-07-13 08:00:00,82.784,13,7,0,8
2020-07-13 09:00:00,80.565,13,7,0,9
2020-07-13 10:00:00,84.691,13,7,0,10
2020-07-13 11:00:00,96.128,13,7,0,11
2020-07-13 12:00:00,108.79,13,7,0,12
2020-07-13 13:00:00,101.489,13,7,0,13
2020-07-13 14:00:00,85.015,13,7,0,14
2020-07-13 15:00:00,91.146,13,7,0,15
2020-07-13 16:00:00,89.746,13,7,0,16
2020-07-13 17:00:00,83.69,13,7,0,17
2020-07-13 18:00:00,95.117,13,7,0,18
2020-07-13 19:00:00,102.984,13,7,0,19
2020-07-13 20:00:00,102.876,13,7,0,20
2020-07-13 21:00:00,101.613,13,7,0,21
2020-07-13 22:00:00,98.91,13,7,0,22
2020-07-13 23:00:00,99.957,13,7,0,23
2020-07-14 00:00:00,84.612,14,7,1,0
2020-07-14 01:00:00,74.32,14,7,1,1
2020-07-14 02:00:00,59.974,14,7,1,2
2020-07-14 03:00:00,57.418,14,7,1,3
2020-07-14 04:00:00,58.044,14,7,1,4
2020-07-14 05:00:00,56.046,14,7,1,5
2020-07-14 06:00:00,57.34,14,7,1,6
2020-07-14 07:00:00,63.735,14,7,1,7
2020-07-14 08:00:00,77.159,14,7,1,8
2020-07-14 09:00:00,82.647,14,7,1,9
2020-07-14 10:00:00,85.161,14,7,1,10
2020-07-14 11:00:00,93.432,14,7,1,11
2020-07-14 12:00:00,102.073,14,7,1,12
2020-07-14 13:00:00,113.944,14,7,1,13
2020-07-14 14:00:00,100.345,14,7,1,14
2020-07-14 15:00:00,88.659,14,7,1,15
2020-07-14 16:00:00,83.323,14,7,1,16
2020-07-14 17:00:00,88.663,14,7,1,17
2020-07-14 18:00:00,98.86,14,7,1,18
2020-07-14 19:00:00,111.004,14,7,1,19
2020-07-14 20:00:00,102.855,14,7,1,20
2020-07-14 21:00:00,99.779,14,7,1,21
2020-07-14 22:00:00,102.067,14,7,1,22
2020-07-14 23:00:00,104.455,14,7,1,23
2020-07-15 00:00:00,80.163,15,7,2,0
2020-07-15 01:00:00,63.043,15,7,2,1
2020-07-15 02:00:00,57.357,15,7,2,2
2020-07-15 03:00:00,54.427,15,7,2,3
2020-07-15 04:00:00,52.333,15,7,2,4
2020-07-15 05:00:00,54.291,15,7,2,5
2020-07-15 06:00:00,58.666,15,7,2,6
2020-07-15 07:00:00,61.139,15,7,2,7
2020-07-15 08:00:00,78.034,15,7,2,8
2020-07-15 09:00:00,75.167,15,7,2,9
2020-07-15 10:00:00,80.82,15,7,2,10
2020-07-15 11:00:00,91.404,15,7,2,11
2020-07-15 12:00:00,113.93,15,7,2,12
2020-07-15 13:00:00,101.055,15,7,2,13
2020-07-15 14:00:00,95.297,15,7,2,14
2020-07-15 15:00:00,91.057,15,7,2,15
2020-07-15 16:00:00,90.66,15,7,2,16
2020-07-15 17:00:00,86.953,15,7,2,17
2020-07-15 18:00:00,100.674,15,7,2,18
2020-07-15 19:00:00,105.397,15,7,2,19
2020-07-15 20:00:00,96.113,15,7,2,20
2020-07-15 21:00:00,105.37,15,7,2,21
2020-07-15 22:00:00,107.374,15,7,2,22
2020-07-15 23:00:00,102.296,15,7,2,23
2020-07-16 00:00:00,87.262,16,7,3,0
2020-07-16 01:00:00,68.785,16,7,3,1
2020-07-16 02:00:00,60.86,16,7,3,2
2020-07-16 03:00:00,58.305,16,7,3,3
2020-07-16 04:00:00,57.448,16,7,3,4
2020-07-16 05:00:00,58.148,16,7,3,5
2020-07-16 06:00:00,59.068,16,7,3,6
2020-07-16 07:00:00,69.183,16,7,3,7
2020-07-16 08:00:00,74.407,16,7,3,8
2020-07-16 09:00:00,78.431,16,7,3,9
2020-07-16 10:00:00,79.202,16,7,3,10
2020-07-16 11:00:00,89.577,16,7,3,11
2020-07-16 12:00:00,102.753,16,7,3,12
2020-07-16 13:00:00,104.621,16,7,3,13
2020-07-16 14:00:00,101.189,16,7,3,14
2020-07-16 15:00:00,89.25,16,7,3,15
2020-07-16 16:00:00,88.978,16,7,3,16
2020-07-16 17:00:00,94.744,16,7,3,17
2020-07-16 18:00:00,92.631,16,7,3,18
2020-07-16 19:00:00,116.144,16,7,3,19
2020-07-16 20:00:00,108.059,16,7,3,20
2020-07-16 21:00:00,105.151,16,7,3,21
2020-07-16 22:00:00,117.402,16,7,3,22
2020-07-16 23:00:00,111.128,16,7,3,23
2020-07-17 00:00:00,90.588,17,7,4,0
2020-07-17 01:00:00,72.843,17,7,4,1
2020-07-17 02:00:00,62.757,17,7,4,2
2020-07-17 03:00:00,62.287,17,7,4,3
2020-07-17 04:00:00,59.389,17,7,4,4
2020-07-17 05:00:00,59.201,17,7,4,5
2020-07-17 06:00:00,65.377,17,7,4,6
2020-07-17 07:00:00,70.072,17,7,4,7
2020-07-17 08:00:00,82.993,17,7,4,8
2020-07-17 09:00:00,84.836,17,7,4,9
2020-07-17 10:00:00,91.888,17,7,4,10
2020-07-17 11:00:00,90.017,17,7,4,11
2020-07-17 12:00:00,97.461,17,7,4,12
2020-07-17 13:00:00,109.773,17,7,4,13
2020-07-17 14:00:00,96.414,17,7,4,14
2020-07-17 15:00:00,90.223,17,7,4,15
2020-07-17 16:00:00,85.74,17,7,4,16
2020-07-17 17:00:00,84.202,17,7,4,17
2020-07-17 18:00:00,87.952,17,7,4,18
2020-07-17 19:00:00,102.204,17,7,4,19
2020-07-17 20:00:00,95.823,17,7,4,20
2020-07-17 21:00:00,94.307,17,7,4,21
2020-07-17 22:00:00,94.678,17,7,4,22
2020-07-17 23:00:00,94.89,17,7,4,23
2020-07-18 00:00:00,75.213,18,7,5,0
2020-07-18 01:00:00,67.494,18,7,5,1
2020-07-18 02:00:00,61.825,18,7,5,2
2020-07-18 03:00:00,56.869,18,7,5,3
2020-07-18 04:00:00,57.807,18,7,5,4
2020-07-18 05:00:00,55.265,18,7,5,5
2020-07-18 06:00:00,55.636,18,7,5,6
2020-07-18 07:00:00,57.401,18,7,5,7
2020-07-18 08:00:00,71.601,18,7,5,8
2020-07-18 09:00:00,90.699,18,7,5,9
2020-07-18 10:00:00,97.559,18,7,5,10
2020-07-18 11:00:00,105.641,18,7,5,11
2020-07-18 12:00:00,117.983,18,7,5,12
2020-07-18 13:00:00,111.408,18,7,5,13
2020-07-18 14:00:00,100.589,18,7,5,14
2020-07-18 15:00:00,100.775,18,7,5,15
2020-07-18 16:00:00,97.228,18,7,5,16
2020-07-18 17:00:00,83.866,18,7,5,17
2020-07-18 18:00:00,87.376,18,7,5,18
2020-07-18 19:00:00,98.337,18,7,5,19
2020-07-18 20:00:00,81.989,18,7,5,20
2020-07-18 21:00:00,101.82,18,7,5,21
2020-07-18 22:00:00,95.252,18,7,5,22
2020-07-18 23:00:00,100.021,18,7,5,23
2020-07-19 00:00:00,85.682,19,7,6,0
2020-07-19 01:00:00,71.579,19,7,6,1
2020-07-19 02:00:00,62.725,19,7,6,2
2020-07-19 03:00:00,58.671,19,7,6,3
2020-07-19 04:00:00,56.099,19,7,6,4
2020-07-19 05:00:00,54.244,19,7,6,5
2020-07-19 06:00:00,48.256,19,7,6,6
2020-07-19 07:00:00,49.734,19,7,6,7
2020-07-19 08:00:00,60.682,19,7,6,8
2020-07-19 09:00:00,79.229,19,7,6,9
2020-07-19 10:00:00,97.372,19,7,6,10
2020-07-19 11:00:00,102.905,19,7,6,11
2020-07-19 12:00:00,122.982,19,7,6,12
2020-07-19 13:00:00,108.362,19,7,6,13
2020-07-19 14:00:00,96.234,19,7,6,14
2020-07-19 15:00:00,94.015,19,7,6,15
2020-07-19 16:00:00,87.101,19,7,6,16
2020-07-19 17:00:00,84.66,19,7,6,17
2020-07-19 18:00:00,82.237,19,7,6,18
2020-07-19 19:00:00,89.529,19,7,6,19
2020-07-19 20:00:00,92.773,19,7,6,20
2020-07-19 21:00:00,84.675,19,7,6,21
2020-07-19 22:00:00,101.736,19,7,6,22
2020-07-19 23:00:00,103.261,19,7,6,23
2020-07-20 00:00:00,77.295,20,7,0,0
2020-07-20 01:00:00,65.411,20,7,0,1
2020-07-20 02:00:00,57.157,20,7,0,2
2020-07-20 03:00:00,54.45,20,7,0,3
2020-07-20 04:00:00,53.825,20,7,0,4
2020-07-20 05:00:00,56.505,20,7,0,5
