,kWh,day_of_month,month,day_of_week,hour
2019-10-27 23:00:00,68.5375,27,10,6,23
2019-10-28 00:00:00,55.6115365,28,10,0,0
2019-10-28 01:00:00,44.7195,28,10,0,1
2019-10-28 02:00:00,40.61,28,10,0,2
2019-10-28 03:00:00,39.1381,28,10,0,3
2019-10-28 04:00:00,40.517,28,10,0,4
2019-10-28 05:00:00,42.887,28,10,0,5
2019-10-28 06:00:00,60.273,28,10,0,6
2019-10-28 07:00:00,69.619283,28,10,0,7
2019-10-28 08:00:00,71.266,28,10,0,8
2019-10-28 09:00:00,69.708,28,10,0,9
2019-10-28 10:00:00,66.967,28,10,0,10
2019-10-28 11:00:00,68.861,28,10,0,11
2019-10-28 12:00:00,67.268,28,10,0,12
2019-10-28 13:00:00,72.569955,28,10,0,13
2019-10-28 14:00:00,72.14458,28,10,0,14
2019-10-28 15:00:00,71.459,28,10,0,15
2019-10-28 16:00:00,67.842283,28,10,0,16
2019-10-28 17:00:00,68.513,28,10,0,17
2019-10-28 18:00:00,81.071,28,10,0,18
2019-10-28 19:00:00,98.922,28,10,0,19
2019-10-28 20:00:00,99.269,28,10,0,20
2019-10-28 21:00:00,93.264,28,10,0,21
2019-10-28 22:00:00,81.967,28,10,0,22
2019-10-28 23:00:00,68.38,28,10,0,23
2019-10-29 00:00:00,54.004,29,10,1,0
2019-10-29 01:00:00,47.721000000000004,29,10,1,1
2019-10-29 02:00:00,42.8102305,29,10,1,2
2019-10-29 03:00:00,40.078,29,10,1,3
2019-10-29 04:00:00,39.811499999999995,29,10,1,4
2019-10-29 05:00:00,44.547,29,10,1,5
2019-10-29 06:00:00,62.0675,29,10,1,6
2019-10-29 07:00:00,69.733,29,10,1,7
2019-10-29 08:00:00,72.9395,29,10,1,8
2019-10-29 09:00:00,69.707,29,10,1,9
2019-10-29 10:00:00,67.958,29,10,1,10
2019-10-29 11:00:00,64.4905,29,10,1,11
2019-10-29 12:00:00,67.083,29,10,1,12
2019-10-29 13:00:00,72.463,29,10,1,13
2019-10-29 14:00:00,71.8001415,29,10,1,14
2019-10-29 15:00:00,71.2525,29,10,1,15
2019-10-29 16:00:00,67.977,29,10,1,16
2019-10-29 17:00:00,67.538,29,10,1,17
2019-10-29 18:00:00,80.79849999999999,29,10,1,18
2019-10-29 19:00:00,101.6865,29,10,1,19
2019-10-29 20:00:00,99.18,29,10,1,20
2019-10-29 21:00:00,94.4842805,29,10,1,21
2019-10-29 22:00:00,83.084,29,10,1,22
2019-10-29 23:00:00,68.969,29,10,1,23
2019-10-30 00:00:00,54.762814000000006,30,10,2,0
2019-10-30 01:00:00,45.2375,30,10,2,1
2019-10-30 02:00:00,41.0900915,30,10,2,2
2019-10-30 03:00:00,38.6285,30,10,2,3
2019-10-30 04:00:00,38.894999999999996,30,10,2,4
2019-10-30 05:00:00,43.7956415,30,10,2,5
2019-10-30 06:00:00,62.34,30,10,2,6
2019-10-30 07:00:00,69.76599999999999,30,10,2,7
2019-10-30 08:00:00,72.367,30,10,2,8
2019-10-30 09:00:00,71.95750000000001,30,10,2,9
2019-10-30 10:00:00,66.5955,30,10,2,10
2019-10-30 11:00:00,65.5064415,30,10,2,11
2019-10-30 12:00:00,64.53550000000001,30,10,2,12
2019-10-30 13:00:00,70.1440915,30,10,2,13
2019-10-30 14:00:00,69.30799999999999,30,10,2,14
2019-10-30 15:00:00,68.74199999999999,30,10,2,15
2019-10-30 16:00:00,66.218,30,10,2,16
2019-10-30 17:00:00,66.832,30,10,2,17
2019-10-30 18:00:00,80.4415415,30,10,2,18
2019-10-30 19:00:00,98.70849999999999,30,10,2,19
2019-10-30 20:00:00,96.28450000000001,30,10,2,20
2019-10-30 21:00:00,93.7175,30,10,2,21
2019-10-30 22:00:00,82.406183,30,10,2,22
2019-10-30 23:00:00,69.723,30,10,2,23
2019-10-31 00:00:00,56.2295,31,10,3,0
2019-10-31 01:00:00,45.535703,31,10,3,1
2019-10-31 02:00:00,41.4786915,31,10,3,2
2019-10-31 03:00:00,39.832499999999996,31,10,3,3
2019-10-31 04:00:00,39.2765,31,10,3,4
2019-10-31 05:00:00,44.6715,31,10,3,5
2019-10-31 06:00:00,62.528,31,10,3,6
2019-10-31 07:00:00,71.5815,31,10,3,7
2019-10-31 08:00:00,74.94999999999999,31,10,3,8
2019-10-31 09:00:00,67.9915,31,10,3,9
2019-10-31 10:00:00,68.033654,31,10,3,10
2019-10-31 11:00:00,64.161,31,10,3,11
2019-10-31 12:00:00,66.435404,31,10,3,12
2019-10-31 13:00:00,72.472961,31,10,3,13
2019-10-31 14:00:00,71.41,31,10,3,14
2019-10-31 15:00:00,69.0885,31,10,3,15
2019-10-31 16:00:00,65.650421,31,10,3,16
2019-10-31 17:00:00,67.7735,31,10,3,17
2019-10-31 18:00:00,77.88050000000001,31,10,3,18
2019-10-31 19:00:00,94.398,31,10,3,19
2019-10-31 20:00:00,98.4085,31,10,3,20
2019-10-31 21:00:00,92.0715,31,10,3,21
2019-10-31 22:00:00,84.564,31,10,3,22
2019-10-31 23:00:00,70.42599999999999,31,10,3,23
2019-11-01 00:00:00,56.5235,1,11,4,0
2019-11-01 01:00:00,61.204,1,11,4,1
2019-11-01 02:00:00,48.45,1,11,4,2
2019-11-01 03:00:00,43.359,1,11,4,3
2019-11-01 04:00:00,43.945,1,11,4,4
2019-11-01 05:00:00,42.735,1,11,4,5
2019-11-01 06:00:00,60.201,1,11,4,6
2019-11-01 07:00:00,59.128,1,11,4,7
2019-11-01 08:00:00,63.983,1,11,4,8
2019-11-01 09:00:00,89.61,1,11,4,9
2019-11-01 10:00:00,107.115,1,11,4,10
2019-11-01 11:00:00,117.864,1,11,4,11
2019-11-01 12:00:00,120.786,1,11,4,12
2019-11-01 13:00:00,112.541,1,11,4,13
2019-11-01 14:00:00,106.229,1,11,4,14
2019-11-01 15:00:00,92.27,1,11,4,15
2019-11-01 16:00:00,81.792,1,11,4,16
2019-11-01 17:00:00,87.357,1,11,4,17
2019-11-01 18:00:00,112.924,1,11,4,18
2019-11-01 19:00:00,105.235,1,11,4,19
2019-11-01 20:00:00,86.2,1,11,4,20
2019-11-01 21:00:00,75.838,1,11,4,21
2019-11-01 22:00:00,66.756,1,11,4,22
2019-11-01 23:00:00,63.543,1,11,4,23
2019-11-02 00:00:00,58.198,2,11,5,0
2019-11-02 01:00:00,51.782,2,11,5,1
2019-11-02 02:00:00,39.326,2,11,5,2
2019-11-02 03:00:00,31.948,2,11,5,3
2019-11-02 04:00:00,31.021,2,11,5,4
2019-11-02 05:00:00,36.395,2,11,5,5
2019-11-02 06:00:00,49.248,2,11,5,6
2019-11-02 07:00:00,45.096,2,11,5,7
2019-11-02 08:00:00,60.243,2,11,5,8
2019-11-02 09:00:00,73.587,2,11,5,9
2019-11-02 10:00:00,76.535,2,11,5,10
2019-11-02 11:00:00,76.791,2,11,5,11
2019-11-02 12:00:00,86.688,2,11,5,12
2019-11-02 13:00:00,79.758,2,11,5,13
2019-11-02 14:00:00,75.754,2,11,5,14
2019-11-02 15:00:00,82.195,2,11,5,15
2019-11-02 16:00:00,90.265,2,11,5,16
2019-11-02 17:00:00,80.849,2,11,5,17
2019-11-02 18:00:00,104.717,2,11,5,18
2019-11-02 19:00:00,101.675,2,11,5,19
2019-11-02 20:00:00,116.037,2,11,5,20
2019-11-02 21:00:00,99.155,2,11,5,21
2019-11-02 22:00:00,73.935,2,11,5,22
2019-11-02 23:00:00,62.966,2,11,5,23
2019-11-03 00:00:00,49.407,3,11,6,0
2019-11-03 01:00:00,45.935,3,11,6,1
2019-11-03 02:00:00,39.436583,3,11,6,2
2019-11-03 03:00:00,37.673783,3,11,6,3
2019-11-03 04:00:00,39.566083,3,11,6,4
2019-11-03 05:00:00,37.383983,3,11,6,5
2019-11-03 06:00:00,46.042583,3,11,6,6
2019-11-03 07:00:00,43.801583,3,11,6,7
2019-11-03 08:00:00,55.359783,3,11,6,8
2019-11-03 09:00:00,72.552483,3,11,6,9
2019-11-03 10:00:00,72.912083,3,11,6,10
2019-11-03 11:00:00,84.452383,3,11,6,11
2019-11-03 12:00:00,89.127283,3,11,6,12
2019-11-03 13:00:00,83.562083,3,11,6,13
2019-11-03 14:00:00,81.631583,3,11,6,14
2019-11-03 15:00:00,82.502683,3,11,6,15
2019-11-03 16:00:00,74.449183,3,11,6,16
2019-11-03 17:00:00,80.007483,3,11,6,17
2019-11-03 18:00:00,119.268283,3,11,6,18
2019-11-03 19:00:00,117.848283,3,11,6,19
2019-11-03 20:00:00,106.231183,3,11,6,20
2019-11-03 21:00:00,99.114083,3,11,6,21
2019-11-03 22:00:00,75.936483,3,11,6,22
2019-11-03 23:00:00,61.399383,3,11,6,23
2019-11-04 00:00:00,44.727983,4,11,0,0
2019-11-04 01:00:00,41.194083,4,11,0,1
2019-11-04 02:00:00,35.633383,4,11,0,2
2019-11-04 03:00:00,32.946183,4,11,0,3
2019-11-04 04:00:00,35.861683,4,11,0,4
2019-11-04 05:00:00,41.274483,4,11,0,5
2019-11-04 06:00:00,57.151883,4,11,0,6
2019-11-04 07:00:00,69.619283,4,11,0,7
2019-11-04 08:00:00,72.068083,4,11,0,8
2019-11-04 09:00:00,66.889783,4,11,0,9
2019-11-04 10:00:00,62.175383,4,11,0,10
2019-11-04 11:00:00,72.933283,4,11,0,11
2019-11-04 12:00:00,66.023183,4,11,0,12
2019-11-04 13:00:00,71.201683,4,11,0,13
2019-11-04 14:00:00,74.821783,4,11,0,14
2019-11-04 15:00:00,73.378783,4,11,0,15
2019-11-04 16:00:00,67.842283,4,11,0,16
2019-11-04 17:00:00,76.413383,4,11,0,17
2019-11-04 18:00:00,91.559283,4,11,0,18
2019-11-04 19:00:00,111.102383,4,11,0,19
2019-11-04 20:00:00,98.376583,4,11,0,20
2019-11-04 21:00:00,81.455283,4,11,0,21
2019-11-04 22:00:00,74.323783,4,11,0,22
2019-11-04 23:00:00,68.259483,4,11,0,23
2019-11-05 00:00:00,54.835383,5,11,1,0
2019-11-05 01:00:00,48.716583,5,11,1,1
2019-11-05 02:00:00,36.545383,5,11,1,2
2019-11-05 03:00:00,34.744283,5,11,1,3
2019-11-05 04:00:00,39.517783,5,11,1,4
2019-11-05 05:00:00,40.471383,5,11,1,5
2019-11-05 06:00:00,57.934683,5,11,1,6
2019-11-05 07:00:00,69.202683,5,11,1,7
2019-11-05 08:00:00,78.921183,5,11,1,8
2019-11-05 09:00:00,70.746983,5,11,1,9
2019-11-05 10:00:00,65.881883,5,11,1,10
2019-11-05 11:00:00,55.057983,5,11,1,11
2019-11-05 12:00:00,55.374083,5,11,1,12
2019-11-05 13:00:00,62.093083,5,11,1,13
2019-11-05 14:00:00,66.705283,5,11,1,14
2019-11-05 15:00:00,62.535383,5,11,1,15
2019-11-05 16:00:00,67.355383,5,11,1,16
2019-11-05 17:00:00,80.047483,5,11,1,17
2019-11-05 18:00:00,101.322283,5,11,1,18
2019-11-05 19:00:00,120.876683,5,11,1,19
2019-11-05 20:00:00,121.468883,5,11,1,20
2019-11-05 21:00:00,101.363183,5,11,1,21
2019-11-05 22:00:00,92.051283,5,11,1,22
2019-11-05 23:00:00,62.706983,5,11,1,23
2019-11-06 00:00:00,48.936883,6,11,2,0
2019-11-06 01:00:00,42.801283,6,11,2,1
2019-11-06 02:00:00,41.643183,6,11,2,2
2019-11-06 03:00:00,37.872183,6,11,2,3
2019-11-06 04:00:00,34.839383,6,11,2,4
2019-11-06 05:00:00,44.202283,6,11,2,5
2019-11-06 06:00:00,58.527683,6,11,2,6
2019-11-06 07:00:00,77.417083,6,11,2,7
2019-11-06 08:00:00,76.072383,6,11,2,8
2019-11-06 09:00:00,78.951483,6,11,2,9
2019-11-06 10:00:00,69.369983,6,11,2,10
2019-11-06 11:00:00,65.365883,6,11,2,11
2019-11-06 12:00:00,58.287783,6,11,2,12
2019-11-06 13:00:00,64.255183,6,11,2,13
2019-11-06 14:00:00,68.091683,6,11,2,14
2019-11-06 15:00:00,69.666183,6,11,2,15
2019-11-06 16:00:00,63.499483,6,11,2,16
2019-11-06 17:00:00,71.197583,6,11,2,17
2019-11-06 18:00:00,80.441083,6,11,2,18
2019-11-06 19:00:00,101.721883,6,11,2,19
2019-11-06 20:00:00,104.067683,6,11,2,20
2019-11-06 21:00:00,87.649183,6,11,2,21
2019-11-06 22:00:00,75.798183,6,11,2,22
2019-11-06 23:00:00,54.256483,6,11,2,23
2019-11-07 00:00:00,46.731383,7,11,3,0
2019-11-07 01:00:00,32.686083,7,11,3,1
2019-11-07 02:00:00,33.185383,7,11,3,2
2019-11-07 03:00:00,36.210983,7,11,3,3
2019-11-07 04:00:00,44.123083,7,11,3,4
2019-11-07 05:00:00,46.488883,7,11,3,5
2019-11-07 06:00:00,58.328783,7,11,3,6
2019-11-07 07:00:00,68.493883,7,11,3,7
2019-11-07 08:00:00,77.763683,7,11,3,8
2019-11-07 09:00:00,60.965183,7,11,3,9
2019-11-07 10:00:00,59.041183,7,11,3,10
2019-11-07 11:00:00,53.659783,7,11,3,11
2019-11-07 12:00:00,47.438983,7,11,3,12
2019-11-07 13:00:00,54.455383,7,11,3,13
2019-11-07 14:00:00,64.481383,7,11,3,14
2019-11-07 15:00:00,69.770783,7,11,3,15
2019-11-07 16:00:00,54.475083,7,11,3,16
2019-11-07 17:00:00,58.882983,7,11,3,17
2019-11-07 18:00:00,74.123183,7,11,3,18
2019-11-07 19:00:00,91.290983,7,11,3,19
2019-11-07 20:00:00,81.703183,7,11,3,20
2019-11-07 21:00:00,77.908883,7,11,3,21
2019-11-07 22:00:00,87.796283,7,11,3,22
2019-11-07 23:00:00,88.360383,7,11,3,23
2019-11-08 00:00:00,64.712583,8,11,4,0
2019-11-08 01:00:00,54.065183,8,11,4,1
2019-11-08 02:00:00,50.712383,8,11,4,2
2019-11-08 03:00:00,45.160883,8,11,4,3
2019-11-08 04:00:00,46.435983,8,11,4,4
2019-11-08 05:00:00,56.383883,8,11,4,5
2019-11-08 06:00:00,76.784783,8,11,4,6
2019-11-08 07:00:00,85.453883,8,11,4,7
2019-11-08 08:00:00,80.266083,8,11,4,8
2019-11-08 09:00:00,81.176183,8,11,4,9
2019-11-08 10:00:00,72.605883,8,11,4,10
2019-11-08 11:00:00,76.840483,8,11,4,11
2019-11-08 12:00:00,68.369783,8,11,4,12
2019-11-08 13:00:00,90.605083,8,11,4,13
2019-11-08 14:00:00,89.786883,8,11,4,14
2019-11-08 15:00:00,84.287383,8,11,4,15
2019-11-08 16:00:00,98.211783,8,11,4,16
2019-11-08 17:00:00,96.647683,8,11,4,17
2019-11-08 18:00:00,96.465383,8,11,4,18
2019-11-08 19:00:00,124.868483,8,11,4,19
2019-11-08 20:00:00,119.409383,8,11,4,20
2019-11-08 21:00:00,112.179283,8,11,4,21
2019-11-08 22:00:00,95.949683,8,11,4,22
2019-11-08 23:00:00,76.884583,8,11,4,23
2019-11-09 00:00:00,66.199183,9,11,5,0
2019-11-09 01:00:00,53.900483,9,11,5,1
2019-11-09 02:00:00,60.998279,9,11,5,2
2019-11-09 03:00:00,47.369579,9,11,5,3
2019-11-09 04:00:00,45.114979,9,11,5,4
2019-11-09 05:00:00,50.784779,9,11,5,5
2019-11-09 06:00:00,59.775979,9,11,5,6
2019-11-09 07:00:00,70.571079,9,11,5,7
2019-11-09 08:00:00,84.045879,9,11,5,8
2019-11-09 09:00:00,100.221779,9,11,5,9
2019-11-09 10:00:00,104.565379,9,11,5,10
2019-11-09 11:00:00,107.936979,9,11,5,11
2019-11-09 12:00:00,92.644379,9,11,5,12
2019-11-09 13:00:00,93.287479,9,11,5,13
2019-11-09 14:00:00,89.659979,9,11,5,14
2019-11-09 15:00:00,105.608979,9,11,5,15
2019-11-09 16:00:00,101.390879,9,11,5,16
2019-11-09 17:00:00,102.320679,9,11,5,17
2019-11-09 18:00:00,126.483779,9,11,5,18
2019-11-09 19:00:00,135.209679,9,11,5,19
2019-11-09 20:00:00,119.071979,9,11,5,20
2019-11-09 21:00:00,121.677279,9,11,5,21
2019-11-09 22:00:00,113.500479,9,11,5,22
2019-11-09 23:00:00,98.159979,9,11,5,23
2019-11-10 00:00:00,79.505879,10,11,6,0
2019-11-10 01:00:00,67.247283,10,11,6,1
2019-11-10 02:00:00,57.135283,10,11,6,2
2019-11-10 03:00:00,51.895783,10,11,6,3
2019-11-10 04:00:00,57.572083,10,11,6,4
2019-11-10 05:00:00,56.216983,10,11,6,5
2019-11-10 06:00:00,62.731583,10,11,6,6
2019-11-10 07:00:00,65.227583,10,11,6,7
2019-11-10 08:00:00,73.700783,10,11,6,8
2019-11-10 09:00:00,91.375483,10,11,6,9
2019-11-10 10:00:00,101.300083,10,11,6,10
2019-11-10 11:00:00,105.419383,10,11,6,11
2019-11-10 12:00:00,117.723283,10,11,6,12
2019-11-10 13:00:00,121.444083,10,11,6,13
2019-11-10 14:00:00,99.689583,10,11,6,14
2019-11-10 15:00:00,95.153683,10,11,6,15
2019-11-10 16:00:00,94.522183,10,11,6,16
2019-11-10 17:00:00,110.322483,10,11,6,17
2019-11-10 18:00:00,133.464283,10,11,6,18
2019-11-10 19:00:00,122.622283,10,11,6,19
2019-11-10 20:00:00,125.534183,10,11,6,20
2019-11-10 21:00:00,106.929083,10,11,6,21
2019-11-10 22:00:00,87.249483,10,11,6,22
2019-11-10 23:00:00,82.241383,10,11,6,23
2019-11-11 00:00:00,66.721983,11,11,0,0
2019-11-11 01:00:00,51.982083,11,11,0,1
2019-11-11 02:00:00,46.378383,11,11,0,2
2019-11-11 03:00:00,47.875183,11,11,0,3
2019-11-11 04:00:00,46.251683,11,11,0,4
2019-11-11 05:00:00,56.297483,11,11,0,5
2019-11-11 06:00:00,76.250883,11,11,0,6
2019-11-11 07:00:00,84.896283,11,11,0,7
2019-11-11 08:00:00,88.469083,11,11,0,8
2019-11-11 09:00:00,78.557783,11,11,0,9
2019-11-11 10:00:00,97.541383,11,11,0,10
2019-11-11 11:00:00,96.728283,11,11,0,11
2019-11-11 12:00:00,69.677183,11,11,0,12
2019-11-11 13:00:00,87.443683,11,11,0,13
2019-11-11 14:00:00,91.191783,11,11,0,14
2019-11-11 15:00:00,76.692783,11,11,0,15
2019-11-11 16:00:00,77.142283,11,11,0,16
2019-11-11 17:00:00,95.347383,11,11,0,17
2019-11-11 18:00:00,86.383283,11,11,0,18
2019-11-11 19:00:00,124.122383,11,11,0,19
2019-11-11 20:00:00,115.196583,11,11,0,20
2019-11-11 21:00:00,108.969283,11,11,0,21
2019-11-11 22:00:00,98.323783,11,11,0,22
2019-11-11 23:00:00,71.936483,11,11,0,23
2019-11-12 00:00:00,62.872383,12,11,1,0
2019-11-12 01:00:00,59.379583,12,11,1,1
2019-11-12 02:00:00,52.789383,12,11,1,2
2019-11-12 03:00:00,57.579283,12,11,1,3
2019-11-12 04:00:00,61.136783,12,11,1,4
2019-11-12 05:00:00,54.868383,12,11,1,5
2019-11-12 06:00:00,70.136683,12,11,1,6
2019-11-12 07:00:00,78.790683,12,11,1,7
2019-11-12 08:00:00,84.271183,12,11,1,8
2019-11-12 09:00:00,83.518983,12,11,1,9
2019-11-12 10:00:00,73.462883,12,11,1,10
2019-11-12 11:00:00,71.256983,12,11,1,11
2019-11-12 12:00:00,61.386083,12,11,1,12
2019-11-12 13:00:00,75.610383,12,11,1,13
2019-11-12 14:00:00,72.498283,12,11,1,14
2019-11-12 15:00:00,71.813383,12,11,1,15
2019-11-12 16:00:00,77.430383,12,11,1,16
2019-11-12 17:00:00,78.568483,12,11,1,17
2019-11-12 18:00:00,78.640283,12,11,1,18
2019-11-12 19:00:00,111.044683,12,11,1,19
2019-11-12 20:00:00,103.781883,12,11,1,20
2019-11-12 21:00:00,96.248183,12,11,1,21
2019-11-12 22:00:00,77.544283,12,11,1,22
2019-11-12 23:00:00,70.825983,12,11,1,23
2019-11-13 00:00:00,58.106883,13,11,2,0
2019-11-13 01:00:00,53.807283,13,11,2,1
2019-11-13 02:00:00,49.806183,13,11,2,2
2019-11-13 03:00:00,44.696183,13,11,2,3
2019-11-13 04:00:00,42.047383,13,11,2,4
2019-11-13 05:00:00,53.332283,13,11,2,5
2019-11-13 06:00:00,66.664683,13,11,2,6
2019-11-13 07:00:00,82.528083,13,11,2,7
2019-11-13 08:00:00,85.184383,13,11,2,8
2019-11-13 09:00:00,86.188483,13,11,2,9
2019-11-13 10:00:00,74.447983,13,11,2,10
2019-11-13 11:00:00,69.619883,13,11,2,11
2019-11-13 12:00:00,65.362783,13,11,2,12
2019-11-13 13:00:00,70.468183,13,11,2,13
2019-11-13 14:00:00,74.612683,13,11,2,14
2019-11-13 15:00:00,79.247183,13,11,2,15
2019-11-13 16:00:00,71.450483,13,11,2,16
2019-11-13 17:00:00,77.204583,13,11,2,17
2019-11-13 18:00:00,92.364083,13,11,2,18
2019-11-13 19:00:00,110.359883,13,11,2,19
2019-11-13 20:00:00,112.450683,13,11,2,20
2019-11-13 21:00:00,92.153183,13,11,2,21
2019-11-13 22:00:00,82.406183,13,11,2,22
2019-11-13 23:00:00,61.670483,13,11,2,23
2019-11-14 00:00:00,49.633383,14,11,3,0
2019-11-14 01:00:00,44.097083,14,11,3,1
2019-11-14 02:00:00,42.045383,14,11,3,2
2019-11-14 03:00:00,43.013983,14,11,3,3
2019-11-14 04:00:00,40.971083,14,11,3,4
2019-11-14 05:00:00,44.201883,14,11,3,5
2019-11-14 06:00:00,65.246783,14,11,3,6
2019-11-14 07:00:00,88.928883,14,11,3,7
2019-11-14 08:00:00,85.500683,14,11,3,8
2019-11-14 09:00:00,75.868183,14,11,3,9
2019-11-14 10:00:00,64.877183,14,11,3,10
2019-11-14 11:00:00,60.430783,14,11,3,11
2019-11-14 12:00:00,52.555983,14,11,3,12
2019-11-14 13:00:00,59.001883,14,11,3,13
2019-11-14 14:00:00,57.331383,14,11,3,14
2019-11-14 15:00:00,63.886783,14,11,3,15
2019-11-14 16:00:00,63.213083,14,11,3,16
2019-11-14 17:00:00,71.806983,14,11,3,17
2019-11-14 18:00:00,85.635183,14,11,3,18
2019-11-14 19:00:00,112.261983,14,11,3,19
2019-11-14 20:00:00,109.917183,14,11,3,20
2019-11-14 21:00:00,101.835883,14,11,3,21
2019-11-14 22:00:00,94.377283,14,11,3,22
2019-11-14 23:00:00,73.534383,14,11,3,23
2019-11-15 00:00:00,63.372583,15,11,4,0
2019-11-15 01:00:00,52.024183,15,11,4,1
2019-11-15 02:00:00,42.023648,15,11,4,2
2019-11-15 03:00:00,41.687048,15,11,4,3
2019-11-15 04:00:00,39.655548,15,11,4,4
2019-11-15 05:00:00,41.162548,15,11,4,5
2019-11-15 06:00:00,61.444748,15,11,4,6
2019-11-15 07:00:00,77.935148,15,11,4,7
2019-11-15 08:00:00,65.948848,15,11,4,8
2019-11-15 09:00:00,70.374048,15,11,4,9
2019-11-15 10:00:00,66.657148,15,11,4,10
2019-11-15 11:00:00,56.919248,15,11,4,11
2019-11-15 12:00:00,63.852048,15,11,4,12
2019-11-15 13:00:00,76.471748,15,11,4,13
2019-11-15 14:00:00,75.001448,15,11,4,14
2019-11-15 15:00:00,71.478948,15,11,4,15
2019-11-15 16:00:00,79.109448,15,11,4,16
2019-11-15 17:00:00,87.940148,15,11,4,17
2019-11-15 18:00:00,91.894948,15,11,4,18
2019-11-15 19:00:00,116.306048,15,11,4,19
2019-11-15 20:00:00,109.249048,15,11,4,20
2019-11-15 21:00:00,87.512148,15,11,4,21
2019-11-15 22:00:00,84.549348,15,11,4,22
2019-11-15 23:00:00,70.700348,15,11,4,23
2019-11-16 00:00:00,53.164348,16,11,5,0
2019-11-16 01:00:00,53.892937,16,11,5,1
2019-11-16 02:00:00,42.376637,16,11,5,2
2019-11-16 03:00:00,43.503337,16,11,5,3
2019-11-16 04:00:00,42.108537,16,11,5,4
2019-11-16 05:00:00,46.823037,16,11,5,5
2019-11-16 06:00:00,56.954637,16,11,5,6
2019-11-16 07:00:00,55.693437,16,11,5,7
2019-11-16 08:00:00,69.889737,16,11,5,8
2019-11-16 09:00:00,92.782337,16,11,5,9
2019-11-16 10:00:00,87.189737,16,11,5,10
2019-11-16 11:00:00,82.177137,16,11,5,11
2019-11-16 12:00:00,90.403037,16,11,5,12
2019-11-16 13:00:00,88.988824,16,11,5,13
2019-11-16 14:00:00,81.357837,16,11,5,14
2019-11-16 15:00:00,79.157537,16,11,5,15
2019-11-16 16:00:00,71.356837,16,11,5,16
2019-11-16 17:00:00,96.591437,16,11,5,17
2019-11-16 18:00:00,104.375637,16,11,5,18
2019-11-16 19:00:00,104.911937,16,11,5,19
2019-11-16 20:00:00,111.250637,16,11,5,20
2019-11-16 21:00:00,93.799937,16,11,5,21
2019-11-16 22:00:00,79.611637,16,11,5,22
2019-11-16 23:00:00,73.289937,16,11,5,23
2019-11-17 00:00:00,58.705237,17,11,6,0
2019-11-17 01:00:00,54.654983,17,11,6,1
2019-11-17 02:00:00,51.750628,17,11,6,2
2019-11-17 03:00:00,56.217739,17,11,6,3
2019-11-17 04:00:00,51.639406,17,11,6,4
2019-11-17 05:00:00,50.137517,17,11,6,5
2019-11-17 06:00:00,52.004517,17,11,6,6
2019-11-17 07:00:00,52.717294,17,11,6,7
2019-11-17 08:00:00,62.587147,17,11,6,8
2019-11-17 09:00:00,75.696502,17,11,6,9
2019-11-17 10:00:00,89.24928,17,11,6,10
2019-11-17 11:00:00,106.410347,17,11,6,11
2019-11-17 12:00:00,104.751491,17,11,6,12
2019-11-17 13:00:00,106.170036,17,11,6,13
2019-11-17 14:00:00,99.609347,17,11,6,14
2019-11-17 15:00:00,90.340269,17,11,6,15
2019-11-17 16:00:00,87.47285,17,11,6,16
2019-11-17 17:00:00,101.520406,17,11,6,17
2019-11-17 18:00:00,114.399628,17,11,6,18
2019-11-17 19:00:00,107.967836,17,11,6,19
2019-11-17 20:00:00,91.806136,17,11,6,20
2019-11-17 21:00:00,99.54385,17,11,6,21
2019-11-17 22:00:00,87.276961,17,11,6,22
2019-11-17 23:00:00,69.387628,17,11,6,23
2019-11-18 00:00:00,57.562517,18,11,0,0
2019-11-18 01:00:00,37.335121,18,11,0,1
2019-11-18 02:00:00,41.121932,18,11,0,2
2019-11-18 03:00:00,34.142399,18,11,0,3
2019-11-18 04:00:00,39.020654,18,11,0,4
2019-11-18 05:00:00,42.736154,18,11,0,5
2019-11-18 06:00:00,55.434854,18,11,0,6
2019-11-18 07:00:00,64.466554,18,11,0,7
2019-11-18 08:00:00,77.791054,18,11,0,8
2019-11-18 09:00:00,75.844554,18,11,0,9
2019-11-18 10:00:00,83.748354,18,11,0,10
2019-11-18 11:00:00,83.130354,18,11,0,11
2019-11-18 12:00:00,61.347554,18,11,0,12
2019-11-18 13:00:00,79.828954,18,11,0,13
2019-11-18 14:00:00,83.081854,18,11,0,14
2019-11-18 15:00:00,83.355254,18,11,0,15
2019-11-18 16:00:00,84.815354,18,11,0,16
2019-11-18 17:00:00,83.187554,18,11,0,17
2019-11-18 18:00:00,93.935154,18,11,0,18
2019-11-18 19:00:00,127.384454,18,11,0,19
2019-11-18 20:00:00,115.889654,18,11,0,20
2019-11-18 21:00:00,103.360554,18,11,0,21
2019-11-18 22:00:00,94.801554,18,11,0,22
2019-11-18 23:00:00,77.370754,18,11,0,23
2019-11-19 00:00:00,56.799954,19,11,1,0
2019-11-19 01:00:00,52.852933,19,11,1,1
2019-11-19 02:00:00,45.230033,19,11,1,2
2019-11-19 03:00:00,42.727283,19,11,1,3
2019-11-19 04:00:00,40.340783,19,11,1,4
2019-11-19 05:00:00,41.886383,19,11,1,5
2019-11-19 06:00:00,63.821683,19,11,1,6
2019-11-19 07:00:00,80.989683,19,11,1,7
2019-11-19 08:00:00,77.557183,19,11,1,8
